1.400000000000000133e-01,1.188163329746741992e-01
1.409999999999999865e-01,1.184448826059920218e-01
1.419999999999999873e-01,1.190145116708188067e-01
1.429999999999999882e-01,1.196614180263524396e-01
1.439999999999999891e-01,1.194024992621192244e-01
1.449999999999999900e-01,1.200071411102608260e-01
1.459999999999999909e-01,1.200101826027608759e-01
1.469999999999999918e-01,1.203112751935767055e-01
1.479999999999999927e-01,1.212644502525832696e-01
1.489999999999999936e-01,1.207516235431835699e-01
1.499999999999999944e-01,1.203476756543632037e-01
1.509999999999999953e-01,1.191667386109249993e-01
1.519999999999999962e-01,1.191756716270575139e-01
1.529999999999999971e-01,1.202255599110853695e-01
1.539999999999999980e-01,1.150761046427520445e-01
1.549999999999999989e-01,1.154555627523102673e-01
1.559999999999999998e-01,1.161853161127395923e-01
1.570000000000000007e-01,1.166620492171938500e-01
1.580000000000000016e-01,1.155479443942554058e-01
1.590000000000000024e-01,1.158531160395608051e-01
1.600000000000000033e-01,1.162868200698484733e-01
1.610000000000000042e-01,1.163218216862712817e-01
1.620000000000000051e-01,1.165312302430324826e-01
1.630000000000000060e-01,1.164889894527718767e-01
1.640000000000000069e-01,1.159924034707245089e-01
1.650000000000000078e-01,1.164727136293583071e-01
1.660000000000000087e-01,1.174362147052316202e-01
1.670000000000000095e-01,1.191024749792753828e-01
1.680000000000000104e-01,1.185276549668420332e-01
1.690000000000000113e-01,1.177786207656154743e-01
1.700000000000000122e-01,1.174287513679653783e-01
1.710000000000000131e-01,1.165944529031457816e-01
1.719999999999999862e-01,1.166747619012632881e-01
1.729999999999999871e-01,1.155947666242977401e-01
1.739999999999999880e-01,1.173013427101472633e-01
1.749999999999999889e-01,1.165186656988118352e-01
1.759999999999999898e-01,1.167828803541914734e-01
1.769999999999999907e-01,1.146893485014386510e-01
1.779999999999999916e-01,1.144083405474207449e-01
1.789999999999999925e-01,1.152082779682983005e-01
1.799999999999999933e-01,1.150489362339182781e-01
1.809999999999999942e-01,1.154679889674047610e-01
1.819999999999999951e-01,1.113400471796581886e-01
1.829999999999999960e-01,1.114490768582194341e-01
1.839999999999999969e-01,1.108596520796596430e-01
1.849999999999999978e-01,1.113882459521971097e-01
1.859999999999999987e-01,1.110976382609130675e-01
1.869999999999999996e-01,1.111628017571195254e-01
1.880000000000000004e-01,1.109583483909988288e-01
1.890000000000000013e-01,1.108670056961273687e-01
1.900000000000000022e-01,1.114918966939956874e-01
1.910000000000000031e-01,1.124828694425954179e-01
1.920000000000000040e-01,1.126846436717315325e-01
1.930000000000000049e-01,1.119583803333720762e-01
1.940000000000000058e-01,1.130671246543891451e-01
1.950000000000000067e-01,1.126669229902196312e-01
1.960000000000000075e-01,1.129061744470260392e-01
1.970000000000000084e-01,1.135847554568138323e-01
1.980000000000000093e-01,1.138070650762364328e-01
1.990000000000000102e-01,1.148053036490453288e-01
2.000000000000000111e-01,1.110428643166649909e-01
2.010000000000000120e-01,1.108431384867035602e-01
2.020000000000000129e-01,1.104989220221438695e-01
2.030000000000000138e-01,1.095441829737285738e-01
2.039999999999999869e-01,1.092865853028762019e-01
2.049999999999999878e-01,1.083633414380070353e-01
2.059999999999999887e-01,1.087342409794932463e-01
2.069999999999999896e-01,1.088903707180272629e-01
2.079999999999999905e-01,1.083679180880670889e-01
2.089999999999999913e-01,1.083995046881496005e-01
2.099999999999999922e-01,1.081429211387528316e-01
2.109999999999999931e-01,1.083249715043130418e-01
2.119999999999999940e-01,1.083461106377749533e-01
2.129999999999999949e-01,1.085832679278933427e-01
2.139999999999999958e-01,1.100001683060994051e-01
2.149999999999999967e-01,1.080341152855496395e-01
2.159999999999999976e-01,1.083929835734030317e-01
2.169999999999999984e-01,1.088540031709071126e-01
2.179999999999999993e-01,1.077321126557063413e-01
2.190000000000000002e-01,1.079982874803744608e-01
2.200000000000000011e-01,1.093386124076941857e-01
2.210000000000000020e-01,1.097341533716249817e-01
2.220000000000000029e-01,1.103842229139449099e-01
2.230000000000000038e-01,1.073729587272414659e-01
2.240000000000000047e-01,1.069368848888518908e-01
2.250000000000000056e-01,1.066733810946693117e-01
2.260000000000000064e-01,1.060997387869309361e-01
2.270000000000000073e-01,1.063378320072950189e-01
2.280000000000000082e-01,1.069770034209929638e-01
2.290000000000000091e-01,1.063428901599876714e-01
2.300000000000000100e-01,1.071885639911297622e-01
2.310000000000000109e-01,1.061189376067189077e-01
2.320000000000000118e-01,1.064445285478961556e-01
2.330000000000000127e-01,1.062271195198872531e-01
2.340000000000000135e-01,1.065373594790315626e-01
2.349999999999999867e-01,1.075365492649767996e-01
2.359999999999999876e-01,1.076644559550974933e-01
2.369999999999999885e-01,1.076786264305068519e-01
2.379999999999999893e-01,1.075089940514948605e-01
2.389999999999999902e-01,1.077776071993245960e-01
2.399999999999999911e-01,1.080017939906464941e-01
2.409999999999999920e-01,1.083069295376296176e-01
2.419999999999999929e-01,1.080584340421427147e-01
2.429999999999999938e-01,1.082771411492941399e-01
2.439999999999999947e-01,1.092265206809095723e-01
2.449999999999999956e-01,1.097082640037978229e-01
2.459999999999999964e-01,1.103236445678342781e-01
2.469999999999999973e-01,1.117347285161920528e-01
2.479999999999999982e-01,1.125529307339458440e-01
2.489999999999999991e-01,1.135230784858102804e-01
2.500000000000000000e-01,1.081235074436524835e-01
2.510000000000000009e-01,1.081133321910801165e-01
2.520000000000000018e-01,1.074646861357831523e-01
2.530000000000000027e-01,1.066272296950981219e-01
2.540000000000000036e-01,1.063354496733792676e-01
2.550000000000000044e-01,1.053763986450998585e-01
2.560000000000000053e-01,1.047778852080541723e-01
2.570000000000000062e-01,1.049072265892145028e-01
2.580000000000000071e-01,1.047003022868492061e-01
2.590000000000000080e-01,1.043434220329848422e-01
2.600000000000000089e-01,1.038686306653639063e-01
2.610000000000000098e-01,1.054504850450094511e-01
2.620000000000000107e-01,1.056659345270960643e-01
2.630000000000000115e-01,1.052109011735827548e-01
2.640000000000000124e-01,1.057485669117755739e-01
2.650000000000000133e-01,1.057393676385341014e-01
2.660000000000000142e-01,1.056163935556863331e-01
2.670000000000000151e-01,1.084648482591028668e-01
2.680000000000000160e-01,1.079914407211515215e-01
2.690000000000000169e-01,1.071328117508570099e-01
2.700000000000000178e-01,1.073322397635608494e-01
2.710000000000000187e-01,1.076147301062793243e-01
2.720000000000000195e-01,1.072197398099485610e-01
2.730000000000000204e-01,1.064105958505716931e-01
2.740000000000000213e-01,1.056616288734963244e-01
2.750000000000000222e-01,1.060529015760491023e-01
2.760000000000000231e-01,1.060894343158596126e-01
2.770000000000000240e-01,1.067388201780242601e-01
2.780000000000000249e-01,1.077182185435079098e-01
2.790000000000000258e-01,1.074534751815818256e-01
2.800000000000000266e-01,1.083959610020415049e-01
2.810000000000000275e-01,1.090081932628880063e-01
2.819999999999999729e-01,1.087100982442420899e-01
2.829999999999999738e-01,1.085743147289760374e-01
2.839999999999999747e-01,1.092877739885404070e-01
2.849999999999999756e-01,1.099798068086427355e-01
2.859999999999999765e-01,1.057300799564697275e-01
2.869999999999999774e-01,1.053419600534664102e-01
2.879999999999999782e-01,1.051584876561359599e-01
2.889999999999999791e-01,1.048172469207803020e-01
2.899999999999999800e-01,1.044573910811196354e-01
2.909999999999999809e-01,1.041081061655244056e-01
2.919999999999999818e-01,1.040929630147382906e-01
2.929999999999999827e-01,1.038675816220430703e-01
2.939999999999999836e-01,1.037058474114741502e-01
2.949999999999999845e-01,1.043687493143662937e-01
2.959999999999999853e-01,1.049210249584931337e-01
2.969999999999999862e-01,1.044493088589696361e-01
2.979999999999999871e-01,1.050591176357322382e-01
2.989999999999999880e-01,1.062586416672518658e-01
2.999999999999999889e-01,1.056267600770807585e-01
3.009999999999999898e-01,1.045503175705044530e-01
3.019999999999999907e-01,1.043442319614732994e-01
3.029999999999999916e-01,1.047012268664208323e-01
3.039999999999999925e-01,1.039419851422290347e-01
3.049999999999999933e-01,1.037625505016790406e-01
3.059999999999999942e-01,1.036109295199335451e-01
3.069999999999999951e-01,1.040320584541934434e-01
3.079999999999999960e-01,1.068066083071030486e-01
3.089999999999999969e-01,1.063333135412727337e-01
3.099999999999999978e-01,1.065298000472784945e-01
3.109999999999999987e-01,1.063098166529268113e-01
3.119999999999999996e-01,1.066703410109960948e-01
3.130000000000000004e-01,1.080999627181218892e-01
3.140000000000000013e-01,1.083058860343901475e-01
3.150000000000000022e-01,1.083005912100447748e-01
3.160000000000000031e-01,1.084815757137535946e-01
3.170000000000000040e-01,1.090367350234954930e-01
3.180000000000000049e-01,1.093664741816385844e-01
3.190000000000000058e-01,1.103419169020687512e-01
3.200000000000000067e-01,1.093044724402768009e-01
3.210000000000000075e-01,1.107259737687397994e-01
3.220000000000000084e-01,1.106463720174323540e-01
3.230000000000000093e-01,1.108137465818058859e-01
3.240000000000000102e-01,1.116048019899025801e-01
3.250000000000000111e-01,1.126473364282328249e-01
3.260000000000000120e-01,1.134528206327958533e-01
3.270000000000000129e-01,1.148244918211781818e-01
3.280000000000000138e-01,1.161159634515829403e-01
3.290000000000000147e-01,1.173167423919390939e-01
3.300000000000000155e-01,1.187056180592336585e-01
3.310000000000000164e-01,1.199469166305204282e-01
3.320000000000000173e-01,1.207880465661930330e-01
3.330000000000000182e-01,1.208679845052363228e-01
3.340000000000000191e-01,1.091771621426990690e-01
3.350000000000000200e-01,1.085259513517662366e-01
3.360000000000000209e-01,1.065665454945954466e-01
3.370000000000000218e-01,1.046589537090141381e-01
3.380000000000000226e-01,1.027207984171646382e-01
3.390000000000000235e-01,1.011596053341841384e-01
3.400000000000000244e-01,9.939948360271373684e-02
3.410000000000000253e-01,9.849735686972789506e-02
3.420000000000000262e-01,9.758568478155160708e-02
3.430000000000000271e-01,9.748044363758347208e-02
3.439999999999999725e-01,9.752339331551841684e-02
3.449999999999999734e-01,9.729933572848946388e-02
3.459999999999999742e-01,9.675253995878076163e-02
3.469999999999999751e-01,9.648158490320572767e-02
3.479999999999999760e-01,9.831544937375824578e-02
3.489999999999999769e-01,9.733362109555783459e-02
3.499999999999999778e-01,9.779334732133572461e-02
3.509999999999999787e-01,9.822819448828989941e-02
3.519999999999999796e-01,9.807490901019179363e-02
3.529999999999999805e-01,9.724590060440127526e-02
3.539999999999999813e-01,9.690303648430506622e-02
3.549999999999999822e-01,9.640279980093077739e-02
3.559999999999999831e-01,9.622647426664512893e-02
3.569999999999999840e-01,9.621320780689979202e-02
3.579999999999999849e-01,9.613831124978908238e-02
3.589999999999999858e-01,9.569830530881670572e-02
3.599999999999999867e-01,9.486154160752792441e-02
3.609999999999999876e-01,9.458398755191470275e-02
3.619999999999999885e-01,9.449951596221771444e-02
3.629999999999999893e-01,9.486157298379145619e-02
3.639999999999999902e-01,9.571696134448665072e-02
3.649999999999999911e-01,9.432727101882416865e-02
3.659999999999999920e-01,9.389525040489127283e-02
3.669999999999999929e-01,9.377353226134745035e-02
3.679999999999999938e-01,9.396074528614800636e-02
3.689999999999999947e-01,9.272915473716479562e-02
3.699999999999999956e-01,9.305859729929501223e-02
3.709999999999999964e-01,9.382099949289424146e-02
3.719999999999999973e-01,9.351815099233574957e-02
3.729999999999999982e-01,9.441732405085991042e-02
3.739999999999999991e-01,9.524062551715122005e-02
3.750000000000000000e-01,9.280497164103547469e-02
3.760000000000000009e-01,9.287081583113884764e-02
3.770000000000000018e-01,9.298293080840527858e-02
3.780000000000000027e-01,9.323893411228299788e-02
3.790000000000000036e-01,9.332919815057855173e-02
3.800000000000000044e-01,9.316359099656104648e-02
3.810000000000000053e-01,9.317778876084296946e-02
3.820000000000000062e-01,9.324364565617380973e-02
3.830000000000000071e-01,9.297322975981055226e-02
3.840000000000000080e-01,9.288291079783904391e-02
3.850000000000000089e-01,9.352664122194659369e-02
3.860000000000000098e-01,9.320605768474921060e-02
3.870000000000000107e-01,9.324125476706396354e-02
3.880000000000000115e-01,9.423314337695021248e-02
3.890000000000000124e-01,9.439306428027506579e-02
3.900000000000000133e-01,9.351414823077505711e-02
3.910000000000000142e-01,9.332611642264382334e-02
3.920000000000000151e-01,9.331284908650760990e-02
3.930000000000000160e-01,9.422714091952677506e-02
3.940000000000000169e-01,9.437209584666231277e-02
3.950000000000000178e-01,9.436466565224176095e-02
3.960000000000000187e-01,9.552000022724051187e-02
3.970000000000000195e-01,9.655531249236352920e-02
3.980000000000000204e-01,9.759101137851863839e-02
3.990000000000000213e-01,9.906062793114858711e-02
4.000000000000000222e-01,9.024049477821460830e-02
4.010000000000000231e-01,8.998165028316831848e-02
4.020000000000000240e-01,8.891535162317812380e-02
4.030000000000000249e-01,8.769711617493834710e-02
4.040000000000000258e-01,8.704659375003294397e-02
4.050000000000000266e-01,8.692460023175233030e-02
4.060000000000000275e-01,8.716696515184031713e-02
4.069999999999999729e-01,8.685266441128275394e-02
4.079999999999999738e-01,8.700225774717919303e-02
4.089999999999999747e-01,8.790388527058233537e-02
4.099999999999999756e-01,8.809976828463529641e-02
4.109999999999999765e-01,8.761880125895332716e-02
4.119999999999999774e-01,8.835694793208195841e-02
4.129999999999999782e-01,8.836946070440727941e-02
4.139999999999999791e-01,8.846727265693934972e-02
4.149999999999999800e-01,8.835004035986127047e-02
4.159999999999999809e-01,8.867229745890821413e-02
4.169999999999999818e-01,8.825556267598855253e-02
4.179999999999999827e-01,8.768536407057704596e-02
4.189999999999999836e-01,8.821094515440205952e-02
4.199999999999999845e-01,8.780001972784853836e-02
4.209999999999999853e-01,8.812373688369085079e-02
4.219999999999999862e-01,8.924520837116375893e-02
4.229999999999999871e-01,8.951160808410237035e-02
4.239999999999999880e-01,9.021104251233066917e-02
4.249999999999999889e-01,8.995082906478697737e-02
4.259999999999999898e-01,8.959430947227743636e-02
4.269999999999999907e-01,9.037761864816191981e-02
4.279999999999999916e-01,9.142260581986029477e-02
4.289999999999999925e-01,8.946503562095792228e-02
4.299999999999999933e-01,8.879715871123891602e-02
4.309999999999999942e-01,8.861566339263070302e-02
4.319999999999999951e-01,8.810140163477031550e-02
4.329999999999999960e-01,8.794843077165277745e-02
4.339999999999999969e-01,8.774781296071819392e-02
4.349999999999999978e-01,8.784119207060404888e-02
4.359999999999999987e-01,8.864560103295665572e-02
4.369999999999999996e-01,8.797141215742412812e-02
4.380000000000000004e-01,8.836682521159759662e-02
4.390000000000000013e-01,8.844596520352066005e-02
4.400000000000000022e-01,8.944413186198829635e-02
4.410000000000000031e-01,8.950519792847093370e-02
4.420000000000000040e-01,8.917893741389353035e-02
4.430000000000000049e-01,8.894438609181384847e-02
4.440000000000000058e-01,8.924106960472356909e-02
4.450000000000000067e-01,8.745288990502324278e-02
4.460000000000000075e-01,8.694407721959201973e-02
4.470000000000000084e-01,8.693615858419886933e-02
4.480000000000000093e-01,8.645410628887537086e-02
4.490000000000000102e-01,8.712373802755600527e-02
4.500000000000000111e-01,8.694259433600190490e-02
4.510000000000000120e-01,8.731019647606599876e-02
4.520000000000000129e-01,8.734546206665244616e-02
4.530000000000000138e-01,8.740666419649405217e-02
4.540000000000000147e-01,8.746588409941442877e-02
4.550000000000000155e-01,8.739817911366004610e-02
4.560000000000000164e-01,8.757416891795814784e-02
4.570000000000000173e-01,8.768211726175237364e-02
4.580000000000000182e-01,8.740946558586450144e-02
4.590000000000000191e-01,8.772489551842810318e-02
4.600000000000000200e-01,8.854035497650061814e-02
4.610000000000000209e-01,8.802825595659380387e-02
4.620000000000000218e-01,8.832099051727404504e-02
4.630000000000000226e-01,8.818459298472844377e-02
4.640000000000000235e-01,8.882980120640332489e-02
4.650000000000000244e-01,8.876645001116985345e-02
4.660000000000000253e-01,8.922959127638600829e-02
4.670000000000000262e-01,8.889547724203407386e-02
4.680000000000000271e-01,8.925734059290456324e-02
4.689999999999999725e-01,8.941866730526296103e-02
4.699999999999999734e-01,8.945899050458328006e-02
4.709999999999999742e-01,8.980519741336284723e-02
4.719999999999999751e-01,9.045992807442486405e-02
4.729999999999999760e-01,9.152244797826383782e-02
4.739999999999999769e-01,9.263333013301430774e-02
4.749999999999999778e-01,9.346779755840592396e-02
4.759999999999999787e-01,9.345296707459685437e-02
4.769999999999999796e-01,9.367516360659233765e-02
4.779999999999999805e-01,9.411425089125494137e-02
4.789999999999999813e-01,9.662831538728706982e-02
4.799999999999999822e-01,9.588442130407608122e-02
4.809999999999999831e-01,9.667515466047738038e-02
4.819999999999999840e-01,9.832900596587361430e-02
4.829999999999999849e-01,1.004475023372997794e-01
4.839999999999999858e-01,1.016925034502587089e-01
4.849999999999999867e-01,1.019466420388571298e-01
4.859999999999999876e-01,1.046442246067615933e-01
4.869999999999999885e-01,1.061101530227869932e-01
4.879999999999999893e-01,1.084786990482221047e-01
4.889999999999999902e-01,1.101387386516513023e-01
4.899999999999999911e-01,1.135387912963836815e-01
4.909999999999999920e-01,1.171847303500997139e-01
4.919999999999999929e-01,1.195959777634645893e-01
4.929999999999999938e-01,1.245600239062541192e-01
4.939999999999999947e-01,1.287990963576250147e-01
4.949999999999999956e-01,1.337572757116071154e-01
4.959999999999999964e-01,1.385151110226189863e-01
4.969999999999999973e-01,1.438067697921368571e-01
4.979999999999999982e-01,1.485285197789713019e-01
4.989999999999999991e-01,1.507801811206129772e-01
5.000000000000000000e-01,1.328920913422069749e-01
